date,transaction_id,event_name,source,medium,page_path
2026-07-04,T03010,purchase,newsletter,email,/demo/thank-you
2026-07-05,T04000,purchase,google,cpc,/checkout/success
2026-07-05,T04000,purchase,google,cpc,/checkout/success
2026-07-05,T04001,purchase,google,cpc,/trial/confirmed
2026-07-05,T04001,purchase,google,cpc,/trial/confirmed
2026-07-05,T04002,purchase,bing,cpc,/demo/thank-you
2026-07-05,T04002,purchase,bing,cpc,/demo/thank-you
2026-07-05,T04003,purchase,google,cpc,/checkout/success
2026-07-05,T04003,purchase,google,cpc,/checkout/success
2026-07-05,T04004,generate_lead,newsletter,email,/trial/confirmed
2026-07-05,T04004,generate_lead,newsletter,email,/trial/confirmed
2026-07-05,T04005,purchase,google,cpc,/demo/thank-you
2026-07-05,T04005,purchase,google,cpc,/demo/thank-you
2026-07-05,T04006,purchase,bing,cpc,/demo/thank-you
2026-07-05,T04006,purchase,bing,cpc,/demo/thank-you
2026-07-05,T04007,purchase,bing,cpc,/trial/confirmed
2026-07-05,T04007,purchase,bing,cpc,/trial/confirmed
2026-07-05,T04008,purchase,newsletter,email,/demo/thank-you
2026-07-05,T04008,purchase,newsletter,email,/demo/thank-you
2026-07-06,T05000,purchase,linkedin,paid-social,/demo/thank-you
2026-07-06,T05000,purchase,linkedin,paid-social,/demo/thank-you
2026-07-06,T05001,purchase,bing,cpc,/contact/sent
2026-07-06,T05001,purchase,bing,cpc,/contact/sent
2026-07-06,T05002,purchase,google,cpc,/trial/confirmed
2026-07-06,T05002,purchase,google,cpc,/trial/confirmed
2026-07-06,T05003,purchase,google,cpc,/trial/confirmed
2026-07-06,T05003,purchase,google,cpc,/trial/confirmed
2026-07-06,T05004,purchase,bing,cpc,/demo/thank-you
2026-07-06,T05004,purchase,bing,cpc,/demo/thank-you
2026-07-06,T05005,purchase,(direct),(none),/contact/sent
2026-07-06,T05005,purchase,(direct),(none),/contact/sent
2026-07-06,T05006,purchase,google,cpc,/contact/sent
2026-07-06,T05006,purchase,google,cpc,/contact/sent
2026-07-06,T05007,purchase,(direct),(none),/checkout/success
2026-07-06,T05007,purchase,(direct),(none),/checkout/success
2026-07-06,T05008,generate_lead,linkedin,paid-social,/contact/sent
2026-07-06,T05008,generate_lead,linkedin,paid-social,/contact/sent
2026-07-06,T05009,purchase,google,cpc,/demo/thank-you
2026-07-06,T05009,purchase,google,cpc,/demo/thank-you
2026-07-07,T06000,purchase,bing,cpc,/checkout/success
2026-07-07,T06000,purchase,bing,cpc,/checkout/success
2026-07-07,T06001,purchase,(direct),(none),/trial/confirmed
2026-07-07,T06001,purchase,(direct),(none),/trial/confirmed
2026-07-07,T06002,generate_lead,linkedin,paid-social,/checkout/success
2026-07-07,T06002,generate_lead,linkedin,paid-social,/checkout/success
2026-07-07,T06003,purchase,(direct),(none),/trial/confirmed
2026-07-07,T06003,purchase,(direct),(none),/trial/confirmed
2026-07-07,T06004,generate_lead,linkedin,paid-social,/checkout/success
2026-07-07,T06004,generate_lead,linkedin,paid-social,/checkout/success
2026-07-07,T06005,generate_lead,linkedin,paid-social,/demo/thank-you
2026-07-07,T06005,generate_lead,linkedin,paid-social,/demo/thank-you
2026-07-07,T06006,purchase,linkedin,paid-social,/trial/confirmed
2026-07-07,T06006,purchase,linkedin,paid-social,/trial/confirmed
2026-07-07,T06007,purchase,newsletter,email,/demo/thank-you
2026-07-07,T06007,purchase,newsletter,email,/demo/thank-you
2026-07-07,T06008,purchase,linkedin,paid-social,/checkout/success
2026-07-07,T06008,purchase,linkedin,paid-social,/checkout/success
2026-07-07,T06009,purchase,linkedin,paid-social,/trial/confirmed
2026-07-07,T06009,purchase,linkedin,paid-social,/trial/confirmed
2026-07-08,T07000,purchase,bing,cpc,/contact/sent
2026-07-08,T07000,purchase,bing,cpc,/contact/sent
2026-07-08,T07001,purchase,(direct),(none),/contact/sent
2026-07-08,T07001,purchase,(direct),(none),/contact/sent
2026-07-08,T07002,purchase,(direct),(none),/trial/confirmed
2026-07-08,T07002,purchase,(direct),(none),/trial/confirmed
2026-07-08,T07003,purchase,(direct),(none),/checkout/success
2026-07-08,T07003,purchase,(direct),(none),/checkout/success
2026-07-08,T07004,purchase,linkedin,paid-social,/contact/sent
2026-07-08,T07004,purchase,linkedin,paid-social,/contact/sent
2026-07-08,T07005,purchase,newsletter,email,/demo/thank-you
2026-07-08,T07005,purchase,newsletter,email,/demo/thank-you
2026-07-08,T07006,purchase,bing,cpc,/contact/sent
2026-07-08,T07006,purchase,bing,cpc,/contact/sent
2026-07-08,T07007,purchase,linkedin,paid-social,/checkout/success
2026-07-08,T07007,purchase,linkedin,paid-social,/checkout/success
2026-07-09,T08000,purchase,bing,cpc,/checkout/success
2026-07-09,T08000,purchase,bing,cpc,/checkout/success
2026-07-09,T08001,purchase,newsletter,email,/trial/confirmed
2026-07-09,T08001,purchase,newsletter,email,/trial/confirmed
2026-07-09,T08002,purchase,linkedin,paid-social,/checkout/success
2026-07-09,T08002,purchase,linkedin,paid-social,/checkout/success
2026-07-09,T08003,purchase,bing,cpc,/checkout/success
2026-07-09,T08003,purchase,bing,cpc,/checkout/success
2026-07-09,T08004,purchase,newsletter,email,/contact/sent
2026-07-09,T08004,purchase,newsletter,email,/contact/sent
2026-07-09,T08005,purchase,bing,cpc,/demo/thank-you
2026-07-09,T08005,purchase,bing,cpc,/demo/thank-you
2026-07-09,T08006,purchase,newsletter,email,/demo/thank-you
2026-07-09,T08006,purchase,newsletter,email,/demo/thank-you
2026-07-09,T08007,purchase,bing,cpc,/contact/sent
2026-07-09,T08007,purchase,bing,cpc,/contact/sent
2026-07-09,T08008,purchase,google,cpc,/demo/thank-you
2026-07-09,T08008,purchase,google,cpc,/demo/thank-you
2026-07-10,T09000,purchase,bing,cpc,/checkout/success
2026-07-10,T09000,purchase,bing,cpc,/checkout/success
2026-07-10,T09001,purchase,newsletter,email,/contact/sent
2026-07-10,T09001,purchase,newsletter,email,/contact/sent
2026-07-10,T09002,generate_lead,newsletter,email,/checkout/success
2026-07-10,T09002,generate_lead,newsletter,email,/checkout/success
2026-07-10,T09003,purchase,bing,cpc,/trial/confirmed
2026-07-10,T09003,purchase,bing,cpc,/trial/confirmed
2026-07-10,T09004,purchase,google,cpc,/trial/confirmed
2026-07-10,T09004,purchase,google,cpc,/trial/confirmed
2026-07-10,T09005,purchase,(direct),(none),/contact/sent
2026-07-10,T09005,purchase,(direct),(none),/contact/sent
2026-07-10,T09006,purchase,bing,cpc,/demo/thank-you
2026-07-10,T09006,purchase,bing,cpc,/demo/thank-you
2026-07-10,T09007,purchase,newsletter,email,/demo/thank-you
2026-07-10,T09007,purchase,newsletter,email,/demo/thank-you
2026-07-10,T09008,purchase,google,cpc,/demo/thank-you
2026-07-10,T09008,purchase,google,cpc,/demo/thank-you
2026-07-11,T10000,purchase,linkedin,paid-social,/contact/sent
2026-07-11,T10000,purchase,linkedin,paid-social,/contact/sent
2026-07-11,T10001,generate_lead,bing,cpc,/demo/thank-you
2026-07-11,T10001,generate_lead,bing,cpc,/demo/thank-you
2026-07-11,T10002,generate_lead,newsletter,email,/checkout/success
2026-07-11,T10002,generate_lead,newsletter,email,/checkout/success
2026-07-11,T10003,purchase,google,cpc,/checkout/success
2026-07-11,T10003,purchase,google,cpc,/checkout/success
2026-07-11,T10004,generate_lead,linkedin,paid-social,/demo/thank-you
2026-07-11,T10004,generate_lead,linkedin,paid-social,/demo/thank-you
2026-07-11,T10005,purchase,newsletter,email,/checkout/success
2026-07-11,T10005,purchase,newsletter,email,/checkout/success
2026-07-11,T10006,purchase,(direct),(none),/demo/thank-you
2026-07-11,T10006,purchase,(direct),(none),/demo/thank-you
2026-07-11,T10007,purchase,linkedin,paid-social,/trial/confirmed
2026-07-11,T10007,purchase,linkedin,paid-social,/trial/confirmed
2026-07-12,T11000,purchase,google,cpc,/checkout/success
2026-07-12,T11000,purchase,google,cpc,/checkout/success
2026-07-12,T11001,purchase,newsletter,email,/contact/sent
2026-07-12,T11001,purchase,newsletter,email,/contact/sent
2026-07-12,T11002,purchase,(direct),(none),/demo/thank-you
2026-07-12,T11002,purchase,(direct),(none),/demo/thank-you
2026-07-12,T11003,purchase,bing,cpc,/demo/thank-you
2026-07-12,T11003,purchase,bing,cpc,/demo/thank-you
2026-07-12,T11004,purchase,linkedin,paid-social,/contact/sent
2026-07-12,T11004,purchase,linkedin,paid-social,/contact/sent
2026-07-12,T11005,purchase,(direct),(none),/trial/confirmed
2026-07-12,T11005,purchase,(direct),(none),/trial/confirmed
2026-07-12,T11006,purchase,linkedin,paid-social,/trial/confirmed
2026-07-12,T11006,purchase,linkedin,paid-social,/trial/confirmed
2026-07-12,T11007,purchase,bing,cpc,/contact/sent
2026-07-12,T11007,purchase,bing,cpc,/contact/sent
2026-07-12,T11008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-12,T11008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-12,T11009,purchase,google,cpc,/trial/confirmed
2026-07-12,T11009,purchase,google,cpc,/trial/confirmed
2026-07-13,T12000,purchase,bing,cpc,/trial/confirmed
2026-07-13,T12000,purchase,bing,cpc,/trial/confirmed
2026-07-13,T12001,purchase,google,cpc,/checkout/success
2026-07-13,T12001,purchase,google,cpc,/checkout/success
2026-07-13,T12002,purchase,bing,cpc,/trial/confirmed
2026-07-13,T12002,purchase,bing,cpc,/trial/confirmed
2026-07-13,T12003,generate_lead,linkedin,paid-social,/checkout/success
2026-07-13,T12003,generate_lead,linkedin,paid-social,/checkout/success
2026-07-13,T12004,purchase,newsletter,email,/demo/thank-you
2026-07-13,T12004,purchase,newsletter,email,/demo/thank-you
2026-07-13,T12005,purchase,(direct),(none),/checkout/success
2026-07-13,T12005,purchase,(direct),(none),/checkout/success
2026-07-13,T12006,purchase,newsletter,email,/demo/thank-you
2026-07-13,T12006,purchase,newsletter,email,/demo/thank-you
2026-07-13,T12007,generate_lead,(direct),(none),/trial/confirmed
2026-07-13,T12007,generate_lead,(direct),(none),/trial/confirmed
2026-07-13,T12008,purchase,(direct),(none),/checkout/success
2026-07-13,T12008,purchase,(direct),(none),/checkout/success
2026-07-13,T12009,purchase,linkedin,paid-social,/trial/confirmed
2026-07-13,T12009,purchase,linkedin,paid-social,/trial/confirmed
2026-07-13,T12010,generate_lead,(direct),(none),/checkout/success
2026-07-13,T12010,generate_lead,(direct),(none),/checkout/success
2026-07-14,T13000,purchase,bing,cpc,/checkout/success
2026-07-14,T13000,purchase,bing,cpc,/checkout/success
2026-07-14,T13001,purchase,(direct),(none),/checkout/success
2026-07-14,T13001,purchase,(direct),(none),/checkout/success
2026-07-14,T13002,purchase,bing,cpc,/checkout/success
2026-07-14,T13002,purchase,bing,cpc,/checkout/success
2026-07-14,T13003,purchase,bing,cpc,/demo/thank-you
2026-07-14,T13003,purchase,bing,cpc,/demo/thank-you
2026-07-14,T13004,purchase,google,cpc,/contact/sent
2026-07-14,T13004,purchase,google,cpc,/contact/sent
2026-07-14,T13005,purchase,google,cpc,/contact/sent
2026-07-14,T13005,purchase,google,cpc,/contact/sent
2026-07-14,T13006,purchase,(direct),(none),/checkout/success
2026-07-14,T13006,purchase,(direct),(none),/checkout/success
2026-07-14,T13007,generate_lead,bing,cpc,/checkout/success
2026-07-14,T13007,generate_lead,bing,cpc,/checkout/success
2026-07-14,T13008,purchase,google,cpc,/demo/thank-you
2026-07-14,T13008,purchase,google,cpc,/demo/thank-you
2026-07-14,T13009,purchase,google,cpc,/trial/confirmed
2026-07-14,T13009,purchase,google,cpc,/trial/confirmed
2026-07-14,T13010,purchase,google,cpc,/trial/confirmed
2026-07-14,T13010,purchase,google,cpc,/trial/confirmed
2026-07-15,T14000,purchase,(direct),(none),/contact/sent
2026-07-15,T14000,purchase,(direct),(none),/contact/sent
2026-07-15,T14001,purchase,(direct),(none),/contact/sent
2026-07-15,T14001,purchase,(direct),(none),/contact/sent
2026-07-15,T14002,purchase,linkedin,paid-social,/trial/confirmed
2026-07-15,T14002,purchase,linkedin,paid-social,/trial/confirmed
2026-07-15,T14003,purchase,(direct),(none),/demo/thank-you
2026-07-15,T14003,purchase,(direct),(none),/demo/thank-you
2026-07-15,T14004,purchase,linkedin,paid-social,/checkout/success
2026-07-15,T14004,purchase,linkedin,paid-social,/checkout/success
2026-07-15,T14005,purchase,(direct),(none),/demo/thank-you
2026-07-15,T14005,purchase,(direct),(none),/demo/thank-you
2026-07-15,T14006,generate_lead,google,cpc,/checkout/success
2026-07-15,T14006,generate_lead,google,cpc,/checkout/success
2026-07-15,T14007,purchase,newsletter,email,/demo/thank-you
2026-07-15,T14007,purchase,newsletter,email,/demo/thank-you
2026-07-15,T14008,purchase,newsletter,email,/checkout/success
2026-07-15,T14008,purchase,newsletter,email,/checkout/success
2026-07-15,T14009,generate_lead,newsletter,email,/trial/confirmed
2026-07-15,T14009,generate_lead,newsletter,email,/trial/confirmed
2026-07-16,T15000,purchase,bing,cpc,/trial/confirmed
2026-07-16,T15000,purchase,bing,cpc,/trial/confirmed
2026-07-16,T15001,purchase,(direct),(none),/checkout/success
2026-07-16,T15001,purchase,(direct),(none),/checkout/success
2026-07-16,T15002,purchase,google,cpc,/contact/sent
2026-07-16,T15002,purchase,google,cpc,/contact/sent
2026-07-16,T15003,purchase,google,cpc,/checkout/success
2026-07-16,T15003,purchase,google,cpc,/checkout/success
2026-07-16,T15004,purchase,linkedin,paid-social,/demo/thank-you
2026-07-16,T15004,purchase,linkedin,paid-social,/demo/thank-you
2026-07-16,T15005,generate_lead,(direct),(none),/contact/sent
2026-07-16,T15005,generate_lead,(direct),(none),/contact/sent
2026-07-16,T15006,purchase,(direct),(none),/checkout/success
2026-07-16,T15006,purchase,(direct),(none),/checkout/success
2026-07-17,T16000,purchase,newsletter,email,/trial/confirmed
2026-07-17,T16000,purchase,newsletter,email,/trial/confirmed
2026-07-17,T16001,purchase,(direct),(none),/demo/thank-you
2026-07-17,T16001,purchase,(direct),(none),/demo/thank-you
2026-07-17,T16002,purchase,linkedin,paid-social,/demo/thank-you
2026-07-17,T16002,purchase,linkedin,paid-social,/demo/thank-you
2026-07-17,T16003,purchase,(direct),(none),/contact/sent
2026-07-17,T16003,purchase,(direct),(none),/contact/sent
2026-07-17,T16004,generate_lead,google,cpc,/checkout/success
2026-07-17,T16004,generate_lead,google,cpc,/checkout/success
2026-07-17,T16005,generate_lead,bing,cpc,/trial/confirmed
2026-07-17,T16005,generate_lead,bing,cpc,/trial/confirmed
2026-07-17,T16006,purchase,linkedin,paid-social,/contact/sent
2026-07-17,T16006,purchase,linkedin,paid-social,/contact/sent
2026-07-17,T16007,purchase,bing,cpc,/demo/thank-you
2026-07-17,T16007,purchase,bing,cpc,/demo/thank-you
2026-07-18,T17000,purchase,(direct),(none),/trial/confirmed
2026-07-18,T17000,purchase,(direct),(none),/trial/confirmed
2026-07-18,T17001,purchase,newsletter,email,/checkout/success
2026-07-18,T17001,purchase,newsletter,email,/checkout/success
2026-07-18,T17002,purchase,(direct),(none),/checkout/success
2026-07-18,T17002,purchase,(direct),(none),/checkout/success
2026-07-18,T17003,purchase,linkedin,paid-social,/trial/confirmed
2026-07-18,T17003,purchase,linkedin,paid-social,/trial/confirmed
2026-07-18,T17004,purchase,google,cpc,/trial/confirmed
2026-07-18,T17004,purchase,google,cpc,/trial/confirmed
2026-07-18,T17005,purchase,bing,cpc,/trial/confirmed
2026-07-18,T17005,purchase,bing,cpc,/trial/confirmed
2026-07-18,T17006,generate_lead,newsletter,email,/contact/sent
2026-07-18,T17006,generate_lead,newsletter,email,/contact/sent
2026-07-18,T17007,purchase,(direct),(none),/demo/thank-you
2026-07-18,T17007,purchase,(direct),(none),/demo/thank-you
2026-07-19,T18000,purchase,newsletter,email,/trial/confirmed
2026-07-19,T18000,purchase,newsletter,email,/trial/confirmed
2026-07-19,T18001,purchase,linkedin,paid-social,/trial/confirmed
2026-07-19,T18001,purchase,linkedin,paid-social,/trial/confirmed
2026-07-19,T18002,purchase,linkedin,paid-social,/trial/confirmed
2026-07-19,T18002,purchase,linkedin,paid-social,/trial/confirmed
2026-07-19,T18003,purchase,bing,cpc,/trial/confirmed
2026-07-19,T18003,purchase,bing,cpc,/trial/confirmed
2026-07-19,T18004,purchase,newsletter,email,/checkout/success
2026-07-19,T18004,purchase,newsletter,email,/checkout/success
2026-07-19,T18005,purchase,google,cpc,/trial/confirmed
2026-07-19,T18005,purchase,google,cpc,/trial/confirmed
2026-07-19,T18006,purchase,bing,cpc,/contact/sent
2026-07-19,T18006,purchase,bing,cpc,/contact/sent
2026-07-19,T18007,generate_lead,newsletter,email,/trial/confirmed
2026-07-19,T18007,generate_lead,newsletter,email,/trial/confirmed
2026-07-19,T18008,generate_lead,(direct),(none),/trial/confirmed
2026-07-19,T18008,generate_lead,(direct),(none),/trial/confirmed
2026-07-20,T19000,purchase,newsletter,email,/trial/confirmed
2026-07-20,T19000,purchase,newsletter,email,/trial/confirmed
2026-07-20,T19001,purchase,(direct),(none),/contact/sent
2026-07-20,T19001,purchase,(direct),(none),/contact/sent
2026-07-20,T19002,purchase,linkedin,paid-social,/checkout/success
2026-07-20,T19002,purchase,linkedin,paid-social,/checkout/success
2026-07-20,T19003,purchase,(direct),(none),/demo/thank-you
2026-07-20,T19003,purchase,(direct),(none),/demo/thank-you
2026-07-20,T19004,purchase,google,cpc,/contact/sent
2026-07-20,T19004,purchase,google,cpc,/contact/sent
2026-07-20,T19005,purchase,(direct),(none),/demo/thank-you
2026-07-20,T19005,purchase,(direct),(none),/demo/thank-you
2026-07-20,T19006,purchase,(direct),(none),/trial/confirmed
2026-07-20,T19006,purchase,(direct),(none),/trial/confirmed
2026-07-20,T19007,purchase,linkedin,paid-social,/demo/thank-you
2026-07-20,T19007,purchase,linkedin,paid-social,/demo/thank-you
2026-07-20,T19008,purchase,bing,cpc,/trial/confirmed
2026-07-20,T19008,purchase,bing,cpc,/trial/confirmed
2026-07-20,T19009,purchase,(direct),(none),/demo/thank-you
2026-07-20,T19009,purchase,(direct),(none),/demo/thank-you
2026-07-21,T20000,purchase,bing,cpc,/checkout/success
2026-07-21,T20000,purchase,bing,cpc,/checkout/success
2026-07-21,T20001,purchase,newsletter,email,/checkout/success
2026-07-21,T20001,purchase,newsletter,email,/checkout/success
2026-07-21,T20002,purchase,(direct),(none),/trial/confirmed
2026-07-21,T20002,purchase,(direct),(none),/trial/confirmed
2026-07-21,T20003,purchase,(direct),(none),/checkout/success
2026-07-21,T20003,purchase,(direct),(none),/checkout/success
2026-07-21,T20004,purchase,(direct),(none),/demo/thank-you
2026-07-21,T20004,purchase,(direct),(none),/demo/thank-you
2026-07-21,T20005,purchase,google,cpc,/contact/sent
2026-07-21,T20005,purchase,google,cpc,/contact/sent
2026-07-21,T20006,purchase,linkedin,paid-social,/contact/sent
2026-07-21,T20006,purchase,linkedin,paid-social,/contact/sent
2026-07-21,T20007,purchase,linkedin,paid-social,/checkout/success
2026-07-21,T20007,purchase,linkedin,paid-social,/checkout/success
2026-07-21,T20008,purchase,linkedin,paid-social,/checkout/success
2026-07-21,T20008,purchase,linkedin,paid-social,/checkout/success
2026-07-21,T20009,purchase,bing,cpc,/checkout/success
2026-07-21,T20009,purchase,bing,cpc,/checkout/success
2026-07-22,T21000,purchase,bing,cpc,/contact/sent
2026-07-22,T21000,purchase,bing,cpc,/contact/sent
2026-07-22,T21001,generate_lead,google,cpc,/demo/thank-you
2026-07-22,T21001,generate_lead,google,cpc,/demo/thank-you
2026-07-22,T21002,purchase,(direct),(none),/demo/thank-you
2026-07-22,T21002,purchase,(direct),(none),/demo/thank-you
2026-07-22,T21003,generate_lead,newsletter,email,/trial/confirmed
2026-07-22,T21003,generate_lead,newsletter,email,/trial/confirmed
2026-07-22,T21004,purchase,(direct),(none),/contact/sent
2026-07-22,T21004,purchase,(direct),(none),/contact/sent
2026-07-22,T21005,purchase,bing,cpc,/demo/thank-you
2026-07-22,T21005,purchase,bing,cpc,/demo/thank-you
2026-07-22,T21006,generate_lead,newsletter,email,/contact/sent
2026-07-22,T21006,generate_lead,newsletter,email,/contact/sent
2026-07-22,T21007,purchase,(direct),(none),/trial/confirmed
2026-07-22,T21007,purchase,(direct),(none),/trial/confirmed
2026-07-22,T21008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-22,T21008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-22,T21009,generate_lead,newsletter,email,/trial/confirmed
2026-07-22,T21009,generate_lead,newsletter,email,/trial/confirmed
2026-07-22,T21010,purchase,linkedin,paid-social,/contact/sent
2026-07-22,T21010,purchase,linkedin,paid-social,/contact/sent
2026-07-23,T22000,purchase,(direct),(none),/demo/thank-you
2026-07-23,T22000,purchase,(direct),(none),/demo/thank-you
2026-07-23,T22001,generate_lead,(direct),(none),/trial/confirmed
2026-07-23,T22001,generate_lead,(direct),(none),/trial/confirmed
2026-07-23,T22002,purchase,(direct),(none),/checkout/success
2026-07-23,T22002,purchase,(direct),(none),/checkout/success
2026-07-23,T22003,purchase,(direct),(none),/demo/thank-you
2026-07-23,T22003,purchase,(direct),(none),/demo/thank-you
2026-07-23,T22004,purchase,linkedin,paid-social,/demo/thank-you
2026-07-23,T22004,purchase,linkedin,paid-social,/demo/thank-you
2026-07-23,T22005,purchase,linkedin,paid-social,/checkout/success
2026-07-23,T22005,purchase,linkedin,paid-social,/checkout/success
2026-07-23,T22006,purchase,google,cpc,/trial/confirmed
2026-07-23,T22006,purchase,google,cpc,/trial/confirmed
2026-07-23,T22007,purchase,bing,cpc,/trial/confirmed
2026-07-23,T22007,purchase,bing,cpc,/trial/confirmed
2026-07-23,T22008,purchase,(direct),(none),/checkout/success
2026-07-23,T22008,purchase,(direct),(none),/checkout/success
2026-07-23,T22009,generate_lead,linkedin,paid-social,/trial/confirmed
2026-07-23,T22009,generate_lead,linkedin,paid-social,/trial/confirmed
2026-07-24,T23000,purchase,(direct),(none),/contact/sent
2026-07-24,T23000,purchase,(direct),(none),/contact/sent
2026-07-24,T23001,purchase,newsletter,email,/contact/sent
2026-07-24,T23001,purchase,newsletter,email,/contact/sent
2026-07-24,T23002,purchase,(direct),(none),/checkout/success
2026-07-24,T23002,purchase,(direct),(none),/checkout/success
2026-07-24,T23003,purchase,google,cpc,/demo/thank-you
2026-07-24,T23003,purchase,google,cpc,/demo/thank-you
2026-07-24,T23004,purchase,linkedin,paid-social,/checkout/success
2026-07-24,T23004,purchase,linkedin,paid-social,/checkout/success
2026-07-24,T23005,purchase,newsletter,email,/demo/thank-you
2026-07-24,T23005,purchase,newsletter,email,/demo/thank-you
2026-07-24,T23006,purchase,newsletter,email,/checkout/success
2026-07-24,T23006,purchase,newsletter,email,/checkout/success
2026-07-24,T23007,purchase,google,cpc,/contact/sent
2026-07-24,T23007,purchase,google,cpc,/contact/sent
2026-07-24,T23008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-24,T23008,purchase,linkedin,paid-social,/demo/thank-you
2026-07-25,T24000,purchase,(direct),(none),/trial/confirmed
2026-07-25,T24000,purchase,(direct),(none),/trial/confirmed
2026-07-25,T24001,purchase,bing,cpc,/trial/confirmed
2026-07-25,T24001,purchase,bing,cpc,/trial/confirmed
2026-07-25,T24002,purchase,google,cpc,/checkout/success
2026-07-25,T24002,purchase,google,cpc,/checkout/success
2026-07-25,T24003,generate_lead,newsletter,email,/demo/thank-you
2026-07-25,T24003,generate_lead,newsletter,email,/demo/thank-you
2026-07-25,T24004,purchase,bing,cpc,/contact/sent
